,Absences,GPA,Activity,age,education,occupation,sex,income
12999,,,,31.0,Bachelors,Machine-op-inspct,Male,<=50K
13000,,,,50.0,Doctorate,Prof-specialty,Male,<=50K
13001,,,,62.0,HS-grad,Craft-repair,Male,<=50K
13002,,,,26.0,Bachelors,Prof-specialty,Male,<=50K
13003,,,,64.0,HS-grad,Adm-clerical,Female,<=50K
13004,,,,38.0,Some-college,Craft-repair,Male,<=50K
13005,,,,44.0,Prof-school,Prof-specialty,Male,>50K
13006,,,,28.0,HS-grad,Exec-managerial,Female,<=50K
13007,,,,19.0,HS-grad,Other-service,Female,<=50K
13008,,,,39.0,HS-grad,Machine-op-inspct,Female,<=50K
13009,,,,50.0,10th,Craft-repair,Male,>50K
13010,,,,39.0,Masters,Prof-specialty,Female,>50K
13011,,,,36.0,Bachelors,Tech-support,Male,<=50K
13012,,,,39.0,Assoc-voc,Handlers-cleaners,Male,<=50K
13013,,,,51.0,Assoc-acdm,Sales,Female,<=50K
13014,,,,28.0,HS-grad,Other-service,Female,<=50K
13015,,,,57.0,Prof-school,Prof-specialty,Male,>50K
13016,,,,40.0,Prof-school,Prof-specialty,Female,<=50K
13017,,,,27.0,Some-college,Sales,Female,<=50K
13018,,,,32.0,Some-college,Sales,Male,<=50K
13019,,,,49.0,HS-grad,Exec-managerial,Female,<=50K
13020,,,,34.0,10th,Other-service,Female,<=50K
13021,,,,24.0,HS-grad,Machine-op-inspct,Male,<=50K
13022,,,,54.0,7th-8th,Machine-op-inspct,Male,<=50K
13023,,,,52.0,12th,Craft-repair,Male,<=50K
13024,,,,43.0,11th,Handlers-cleaners,Female,<=50K
13027,,,,35.0,Some-college,Machine-op-inspct,Male,<=50K
13028,,,,56.0,HS-grad,Transport-moving,Male,<=50K
13029,,,,30.0,HS-grad,Craft-repair,Male,<=50K
13030,,,,54.0,HS-grad,Other-service,Female,<=50K
13031,,,,35.0,Bachelors,Sales,Male,<=50K
13032,,,,32.0,Some-college,Adm-clerical,Female,<=50K
13033,,,,44.0,Bachelors,Exec-managerial,Male,>50K
13034,,,,32.0,HS-grad,Other-service,Female,<=50K
13035,,,,60.0,12th,Adm-clerical,Male,<=50K
13036,,,,40.0,Some-college,Other-service,Male,<=50K
13037,,,,50.0,7th-8th,Machine-op-inspct,Male,<=50K
13038,,,,58.0,9th,Handlers-cleaners,Male,>50K
13039,,,,41.0,HS-grad,Craft-repair,Male,>50K
13040,,,,28.0,HS-grad,Sales,Male,>50K
13041,,,,53.0,HS-grad,Adm-clerical,Male,<=50K
13044,,,,45.0,HS-grad,Sales,Female,<=50K
13045,,,,23.0,HS-grad,Handlers-cleaners,Female,<=50K
13046,,,,25.0,Some-college,Sales,Male,<=50K
13047,,,,40.0,Some-college,Craft-repair,Male,>50K
13048,,,,28.0,Bachelors,Exec-managerial,Female,<=50K
13049,,,,27.0,12th,Transport-moving,Male,<=50K
13050,,,,19.0,Some-college,Adm-clerical,Male,<=50K
13051,,,,24.0,HS-grad,Handlers-cleaners,Male,<=50K
13052,,,,38.0,Bachelors,Prof-specialty,Male,<=50K
13053,,,,24.0,Masters,Adm-clerical,Female,<=50K
13054,,,,18.0,11th,Other-service,Male,<=50K
13055,,,,58.0,HS-grad,Exec-managerial,Female,<=50K
13056,,,,35.0,Masters,Prof-specialty,Male,>50K
13057,,,,43.0,9th,Machine-op-inspct,Female,<=50K
13058,,,,45.0,HS-grad,Machine-op-inspct,Male,<=50K
13059,,,,24.0,HS-grad,Sales,Male,<=50K
13060,,,,63.0,9th,Farming-fishing,Male,<=50K
13061,,,,40.0,9th,Machine-op-inspct,Male,<=50K
13062,,,,21.0,Bachelors,Other-service,Male,<=50K
13063,,,,20.0,Some-college,Other-service,Male,<=50K
13064,,,,42.0,HS-grad,Machine-op-inspct,Female,>50K
13066,,,,47.0,HS-grad,Craft-repair,Male,<=50K
13067,,,,48.0,HS-grad,Craft-repair,Male,<=50K
13068,,,,61.0,7th-8th,Transport-moving,Male,<=50K
13070,,,,35.0,Bachelors,Exec-managerial,Male,>50K
13071,,,,46.0,Some-college,Farming-fishing,Female,<=50K
13072,,,,18.0,12th,Other-service,Male,<=50K
13073,,,,28.0,Bachelors,Prof-specialty,Male,>50K
13075,,,,20.0,HS-grad,Other-service,Female,<=50K
13076,,,,28.0,HS-grad,Transport-moving,Male,<=50K
13077,,,,57.0,HS-grad,Sales,Male,<=50K
13078,,,,56.0,7th-8th,Craft-repair,Male,<=50K
13079,,,,33.0,HS-grad,Craft-repair,Male,<=50K
13080,,,,19.0,HS-grad,Handlers-cleaners,Male,<=50K
13081,,,,29.0,HS-grad,Machine-op-inspct,Male,<=50K
13082,,,,30.0,Some-college,Craft-repair,Male,<=50K
13083,,,,53.0,Bachelors,Prof-specialty,Female,<=50K
13084,,,,25.0,1st-4th,Priv-house-serv,Female,<=50K
13085,,,,44.0,HS-grad,Protective-serv,Male,<=50K
13086,,,,22.0,Some-college,Handlers-cleaners,Male,<=50K
13087,,,,40.0,HS-grad,Craft-repair,Male,<=50K
13088,,,,25.0,Assoc-voc,Adm-clerical,Male,<=50K
13089,,,,30.0,7th-8th,Farming-fishing,Male,<=50K
13090,,,,51.0,Assoc-voc,Adm-clerical,Female,<=50K
13091,,,,17.0,11th,Priv-house-serv,Female,<=50K
13092,,,,46.0,Bachelors,Protective-serv,Male,>50K
13093,,,,50.0,Some-college,Adm-clerical,Male,>50K
13094,,,,34.0,Some-college,Exec-managerial,Female,<=50K
13096,,,,41.0,Bachelors,Adm-clerical,Male,<=50K
13097,,,,32.0,Bachelors,Other-service,Male,<=50K
13098,,,,32.0,HS-grad,Machine-op-inspct,Male,<=50K
13099,,,,47.0,Some-college,Prof-specialty,Male,<=50K
13100,,,,50.0,Some-college,Sales,Male,<=50K
13101,,,,77.0,7th-8th,Priv-house-serv,Female,<=50K
13102,,,,33.0,HS-grad,Exec-managerial,Male,<=50K
13103,,,,47.0,HS-grad,Machine-op-inspct,Male,<=50K
13104,,,,64.0,11th,Transport-moving,Male,<=50K
13105,,,,34.0,HS-grad,Exec-managerial,Male,<=50K
13106,,,,34.0,HS-grad,Prof-specialty,Female,<=50K
13107,,,,67.0,Masters,Exec-managerial,Female,>50K
13108,,,,37.0,HS-grad,Other-service,Male,<=50K
13109,,,,34.0,Bachelors,Prof-specialty,Male,>50K
13111,,,,50.0,Doctorate,Sales,Male,<=50K
13112,,,,60.0,Bachelors,Exec-managerial,Male,>50K
13113,,,,46.0,Bachelors,Prof-specialty,Female,<=50K
13114,,,,44.0,Bachelors,Craft-repair,Male,>50K
13115,,,,43.0,HS-grad,Sales,Female,<=50K
13116,,,,48.0,Masters,Prof-specialty,Male,>50K
13117,,,,36.0,HS-grad,Adm-clerical,Female,<=50K
13118,,,,48.0,Some-college,Adm-clerical,Female,<=50K
13119,,,,37.0,Some-college,Adm-clerical,Male,<=50K
13120,,,,51.0,Masters,Sales,Male,>50K
13121,,,,52.0,Masters,Prof-specialty,Male,>50K
13122,,,,27.0,5th-6th,Sales,Female,<=50K
13123,,,,43.0,Masters,Exec-managerial,Male,>50K
13124,,,,23.0,HS-grad,Other-service,Male,<=50K
13125,,,,66.0,Assoc-acdm,Machine-op-inspct,Male,>50K
13126,,,,37.0,10th,Other-service,Female,<=50K
13127,,,,35.0,Some-college,Adm-clerical,Female,<=50K
13128,,,,42.0,Bachelors,Prof-specialty,Male,>50K
13129,,,,49.0,10th,Other-service,Female,<=50K
13130,,,,51.0,Bachelors,Prof-specialty,Female,>50K
13131,,,,71.0,HS-grad,Exec-managerial,Male,<=50K
13132,,,,50.0,Masters,Prof-specialty,Female,>50K
13133,,,,63.0,HS-grad,Adm-clerical,Female,<=50K
13134,,,,41.0,Masters,Prof-specialty,Female,<=50K
13135,,,,24.0,Some-college,Machine-op-inspct,Female,<=50K
13136,,,,41.0,Some-college,Other-service,Female,<=50K
13137,,,,33.0,Assoc-acdm,Adm-clerical,Male,<=50K
13138,,,,42.0,Some-college,Craft-repair,Male,<=50K
13139,,,,23.0,Bachelors,Sales,Male,<=50K
13140,,,,49.0,Assoc-voc,Prof-specialty,Female,<=50K
13141,,,,28.0,12th,Craft-repair,Male,<=50K
13142,,,,31.0,5th-6th,Handlers-cleaners,Male,<=50K
13143,,,,28.0,Bachelors,Adm-clerical,Male,<=50K
13144,,,,37.0,11th,Craft-repair,Male,<=50K
13145,,,,19.0,Some-college,Exec-managerial,Male,<=50K
13146,,,,51.0,Bachelors,Prof-specialty,Male,<=50K
13147,,,,25.0,Assoc-voc,Sales,Male,<=50K
13148,,,,49.0,HS-grad,Exec-managerial,Male,<=50K
13149,,,,47.0,HS-grad,Sales,Female,<=50K
13150,,,,48.0,HS-grad,Other-service,Male,<=50K
13151,,,,41.0,HS-grad,Adm-clerical,Female,<=50K
13152,,,,32.0,HS-grad,Adm-clerical,Female,<=50K
13154,,,,46.0,HS-grad,Handlers-cleaners,Male,<=50K
13155,,,,17.0,10th,Sales,Female,<=50K
13156,,,,34.0,11th,Handlers-cleaners,Male,<=50K
13157,,,,44.0,HS-grad,Adm-clerical,Female,<=50K
13158,,,,23.0,Assoc-acdm,Other-service,Female,<=50K
13159,,,,35.0,Some-college,Prof-specialty,Male,<=50K
13160,,,,30.0,Bachelors,Transport-moving,Male,<=50K
13162,,,,34.0,Bachelors,Sales,Male,<=50K
13163,,,,34.0,Prof-school,Prof-specialty,Male,>50K
13164,,,,39.0,Assoc-voc,Adm-clerical,Male,<=50K
13165,,,,28.0,Assoc-voc,Adm-clerical,Male,<=50K
13166,,,,53.0,Masters,Exec-managerial,Male,>50K
13167,,,,34.0,11th,Transport-moving,Male,<=50K
13168,,,,21.0,HS-grad,Craft-repair,Male,<=50K
13169,,,,53.0,7th-8th,Farming-fishing,Male,<=50K
13170,,,,54.0,Masters,Prof-specialty,Male,>50K
13171,,,,32.0,Some-college,Sales,Female,<=50K
13172,,,,39.0,Bachelors,Prof-specialty,Male,<=50K
13173,,,,39.0,Some-college,Machine-op-inspct,Female,<=50K
13174,,,,29.0,HS-grad,Exec-managerial,Male,<=50K
13175,,,,29.0,HS-grad,Prof-specialty,Female,<=50K
13176,,,,43.0,HS-grad,Craft-repair,Male,>50K
13178,,,,39.0,Masters,Adm-clerical,Male,<=50K
13179,,,,45.0,Some-college,Exec-managerial,Female,<=50K
13180,,,,36.0,Some-college,Machine-op-inspct,Male,<=50K
13183,,,,43.0,Some-college,Adm-clerical,Female,<=50K
13184,,,,31.0,HS-grad,Sales,Female,<=50K
13185,,,,39.0,HS-grad,Exec-managerial,Male,>50K
13186,,,,32.0,Bachelors,Prof-specialty,Female,>50K
13187,,,,45.0,HS-grad,Craft-repair,Male,>50K
13188,,,,19.0,HS-grad,Handlers-cleaners,Male,<=50K
13189,,,,43.0,Some-college,Prof-specialty,Male,>50K
13190,,,,32.0,Assoc-voc,Transport-moving,Male,<=50K
13191,,,,43.0,Bachelors,Sales,Female,<=50K
13192,,,,34.0,Bachelors,Adm-clerical,Male,<=50K
13193,,,,66.0,Some-college,Prof-specialty,Male,<=50K
13194,,,,37.0,Assoc-voc,Craft-repair,Male,>50K
13195,,,,46.0,Assoc-acdm,Exec-managerial,Female,<=50K
13196,,,,23.0,Bachelors,Prof-specialty,Female,<=50K
13197,,,,41.0,Bachelors,Prof-specialty,Male,>50K
13198,,,,63.0,HS-grad,Handlers-cleaners,Male,<=50K
13199,,,,55.0,HS-grad,Handlers-cleaners,Male,>50K
13200,,,,35.0,Prof-school,Prof-specialty,Male,>50K
13201,,,,28.0,9th,Craft-repair,Male,>50K
13202,,,,37.0,Bachelors,Prof-specialty,Male,>50K
13204,,,,43.0,Bachelors,Prof-specialty,Male,>50K
13205,,,,30.0,Assoc-voc,Craft-repair,Male,<=50K
13206,,,,36.0,Masters,Prof-specialty,Female,>50K
13207,,,,54.0,Bachelors,Sales,Male,>50K
13208,,,,36.0,Bachelors,Adm-clerical,Male,>50K
13209,,,,78.0,Bachelors,Exec-managerial,Male,>50K
13210,,,,77.0,Bachelors,Exec-managerial,Male,>50K
13211,,,,28.0,HS-grad,Other-service,Female,<=50K
13212,,,,39.0,HS-grad,Craft-repair,Male,>50K
13213,,,,37.0,Bachelors,Tech-support,Male,<=50K
13214,,,,34.0,Assoc-voc,Prof-specialty,Male,>50K
13215,,,,22.0,Bachelors,Prof-specialty,Female,<=50K
13216,,,,54.0,Bachelors,Other-service,Female,<=50K
13217,,,,21.0,Some-college,Sales,Female,<=50K
13218,,,,36.0,10th,Craft-repair,Male,<=50K
13219,,,,62.0,HS-grad,Adm-clerical,Female,<=50K
13220,,,,40.0,Some-college,Sales,Male,>50K
13221,,,,47.0,Some-college,Prof-specialty,Female,<=50K
13222,,,,38.0,Bachelors,Sales,Male,>50K
13223,,,,28.0,5th-6th,Craft-repair,Male,<=50K
13224,,,,46.0,Bachelors,Prof-specialty,Female,<=50K
13225,,,,22.0,Some-college,Other-service,Male,<=50K
13226,,,,37.0,HS-grad,Sales,Female,<=50K
13227,,,,69.0,10th,Machine-op-inspct,Female,<=50K
13228,,,,43.0,Bachelors,Exec-managerial,Male,>50K
13229,,,,53.0,Bachelors,Other-service,Female,>50K
13230,,,,20.0,HS-grad,Sales,Female,<=50K
13231,,,,22.0,Bachelors,Prof-specialty,Male,<=50K
13232,,,,48.0,9th,Craft-repair,Male,<=50K
13233,,,,40.0,Masters,Prof-specialty,Male,>50K
13235,,,,39.0,Some-college,Other-service,Female,<=50K
13236,,,,57.0,HS-grad,Tech-support,Male,>50K
13237,,,,23.0,10th,Other-service,Male,<=50K
13238,,,,25.0,Bachelors,Prof-specialty,Female,>50K
13239,,,,22.0,HS-grad,Prof-specialty,Male,<=50K
13240,,,,23.0,12th,Priv-house-serv,Male,<=50K
13241,,,,41.0,Bachelors,Prof-specialty,Male,>50K
13242,,,,25.0,Some-college,Machine-op-inspct,Female,<=50K
13243,,,,58.0,Some-college,Sales,Male,<=50K
13244,,,,33.0,HS-grad,Sales,Male,<=50K
13245,,,,28.0,Masters,Prof-specialty,Male,<=50K
13246,,,,19.0,11th,Machine-op-inspct,Female,<=50K
13247,,,,44.0,Some-college,Adm-clerical,Female,<=50K
13248,,,,68.0,Preschool,Machine-op-inspct,Male,<=50K
13249,,,,33.0,HS-grad,Craft-repair,Male,>50K
13250,,,,24.0,HS-grad,Exec-managerial,Female,<=50K
13251,,,,44.0,HS-grad,Farming-fishing,Male,<=50K
13252,,,,38.0,Bachelors,Exec-managerial,Male,>50K
13253,,,,31.0,HS-grad,Craft-repair,Female,<=50K
13254,,,,29.0,HS-grad,Adm-clerical,Female,<=50K
13255,,,,65.0,9th,Sales,Female,<=50K
13256,,,,55.0,HS-grad,Adm-clerical,Female,<=50K
13257,,,,49.0,HS-grad,Exec-managerial,Male,<=50K
13258,,,,27.0,HS-grad,Machine-op-inspct,Female,<=50K
13259,,,,41.0,HS-grad,Sales,Male,<=50K
13260,,,,33.0,Some-college,Craft-repair,Male,>50K
13261,,,,22.0,HS-grad,Farming-fishing,Male,<=50K
13262,,,,41.0,HS-grad,Prof-specialty,Male,>50K
13263,,,,66.0,HS-grad,Other-service,Male,<=50K
13264,,,,38.0,Some-college,Sales,Male,<=50K
13265,,,,43.0,HS-grad,Machine-op-inspct,Male,>50K
13266,,,,40.0,Some-college,Handlers-cleaners,Male,<=50K
13267,,,,32.0,Some-college,Sales,Male,>50K
13268,,,,30.0,HS-grad,Sales,Female,<=50K
13269,,,,35.0,Bachelors,Adm-clerical,Male,<=50K
13270,,,,41.0,Masters,Prof-specialty,Male,>50K
13271,,,,33.0,Bachelors,Prof-specialty,Male,<=50K
13272,,,,36.0,Bachelors,Exec-managerial,Male,>50K
13273,,,,33.0,Bachelors,Prof-specialty,Male,<=50K
13274,,,,53.0,HS-grad,Exec-managerial,Male,>50K
13275,,,,27.0,Bachelors,Sales,Male,<=50K
13276,,,,22.0,Bachelors,Handlers-cleaners,Female,<=50K
13277,,,,26.0,HS-grad,Sales,Male,<=50K
13278,,,,64.0,HS-grad,Sales,Female,<=50K
13279,,,,48.0,Some-college,Adm-clerical,Female,<=50K
13280,,,,23.0,HS-grad,Adm-clerical,Female,<=50K
13281,,,,26.0,Some-college,Sales,Female,<=50K
13282,,,,35.0,Bachelors,Prof-specialty,Male,<=50K
13283,,,,46.0,Some-college,Sales,Male,>50K
13284,,,,65.0,Some-college,Exec-managerial,Female,<=50K
13285,,,,53.0,HS-grad,Machine-op-inspct,Male,<=50K
13286,,,,18.0,5th-6th,Other-service,Male,<=50K
13287,,,,34.0,Prof-school,Prof-specialty,Male,>50K
13288,,,,28.0,HS-grad,Machine-op-inspct,Female,<=50K
13289,,,,37.0,Bachelors,Exec-managerial,Male,>50K
13291,,,,59.0,Bachelors,Prof-specialty,Male,<=50K
13292,,,,32.0,Masters,Exec-managerial,Female,>50K
13293,,,,31.0,Bachelors,Prof-specialty,Female,<=50K
13294,,,,25.0,Bachelors,Prof-specialty,Female,<=50K
13295,,,,81.0,1st-4th,Prof-specialty,Male,<=50K
13296,,,,47.0,HS-grad,Other-service,Female,<=50K
13297,,,,39.0,HS-grad,Craft-repair,Male,<=50K
13298,,,,37.0,Some-college,Other-service,Male,<=50K
13299,,,,44.0,HS-grad,Machine-op-inspct,Male,>50K
13300,,,,37.0,Assoc-acdm,Craft-repair,Male,<=50K
13301,,,,41.0,Some-college,Adm-clerical,Male,>50K
13303,,,,55.0,Some-college,Prof-specialty,Male,>50K
13304,,,,60.0,Bachelors,Sales,Male,>50K
13305,,,,22.0,Assoc-acdm,Handlers-cleaners,Male,<=50K
13306,,,,23.0,Bachelors,Sales,Male,<=50K
13307,,,,19.0,HS-grad,Machine-op-inspct,Female,<=50K
13308,,,,45.0,Some-college,Machine-op-inspct,Male,>50K
13309,,,,36.0,HS-grad,Other-service,Female,<=50K
13310,,,,46.0,Bachelors,Prof-specialty,Male,>50K
13311,,,,48.0,11th,Machine-op-inspct,Male,<=50K
13312,,,,39.0,HS-grad,Other-service,Male,<=50K
13313,,,,29.0,Bachelors,Transport-moving,Male,<=50K
13314,,,,39.0,HS-grad,Adm-clerical,Female,<=50K
13315,,,,26.0,HS-grad,Exec-managerial,Female,<=50K
13316,,,,37.0,Assoc-acdm,Prof-specialty,Male,<=50K
13317,,,,49.0,Some-college,Adm-clerical,Female,>50K
13318,,,,27.0,Bachelors,Sales,Male,<=50K
13319,,,,28.0,10th,Handlers-cleaners,Male,<=50K
13320,,,,35.0,Some-college,Sales,Female,<=50K
13322,,,,17.0,10th,Other-service,Male,<=50K
13323,,,,18.0,HS-grad,Handlers-cleaners,Male,<=50K
13324,,,,33.0,Some-college,Adm-clerical,Female,<=50K
13325,,,,33.0,Assoc-acdm,Sales,Male,<=50K
13326,,,,51.0,Some-college,Adm-clerical,Female,<=50K
13327,,,,49.0,HS-grad,Adm-clerical,Female,<=50K
13328,,,,49.0,Some-college,Exec-managerial,Male,<=50K
13329,,,,41.0,Some-college,Sales,Male,>50K
13330,,,,64.0,1st-4th,Priv-house-serv,Female,<=50K
13331,,,,40.0,Some-college,Prof-specialty,Male,>50K
13332,,,,49.0,HS-grad,Adm-clerical,Female,<=50K
13333,,,,23.0,Bachelors,Prof-specialty,Female,<=50K
13334,,,,34.0,Some-college,Adm-clerical,Female,<=50K
13335,,,,38.0,11th,Craft-repair,Male,>50K
13336,,,,47.0,Some-college,Farming-fishing,Male,<=50K
13337,,,,30.0,HS-grad,Adm-clerical,Female,<=50K
13338,,,,36.0,Assoc-acdm,Adm-clerical,Male,>50K
13339,,,,23.0,Bachelors,Prof-specialty,Female,<=50K
13340,,,,47.0,Some-college,Exec-managerial,Male,<=50K
13341,,,,61.0,HS-grad,Adm-clerical,Female,<=50K
13342,,,,47.0,Bachelors,Sales,Male,<=50K
13343,,,,56.0,Bachelors,Prof-specialty,Male,>50K
13344,,,,20.0,12th,Sales,Female,<=50K
13345,,,,33.0,HS-grad,Machine-op-inspct,Female,>50K
13346,,,,36.0,HS-grad,Farming-fishing,Male,>50K
13348,,,,34.0,Some-college,Protective-serv,Male,>50K
13349,,,,56.0,HS-grad,Transport-moving,Male,<=50K
13350,,,,32.0,Assoc-voc,Exec-managerial,Female,<=50K
13351,,,,26.0,Assoc-acdm,Machine-op-inspct,Male,>50K
13352,,,,49.0,Bachelors,Exec-managerial,Male,>50K
13353,,,,71.0,HS-grad,Protective-serv,Male,>50K
13354,,,,19.0,Some-college,Other-service,Female,<=50K
13355,,,,20.0,Some-college,Tech-support,Female,<=50K
13356,,,,42.0,HS-grad,Adm-clerical,Female,<=50K
13357,,,,51.0,Some-college,Exec-managerial,Female,>50K
13358,,,,38.0,Some-college,Prof-specialty,Female,<=50K
13359,,,,38.0,10th,Machine-op-inspct,Male,>50K
13360,,,,35.0,Bachelors,Exec-managerial,Male,<=50K
13361,,,,24.0,Bachelors,Prof-specialty,Female,<=50K
13362,,,,40.0,HS-grad,Adm-clerical,Male,<=50K
13363,,,,21.0,HS-grad,Handlers-cleaners,Male,<=50K
13364,,,,49.0,HS-grad,Transport-moving,Male,<=50K
13366,,,,54.0,HS-grad,Exec-managerial,Male,>50K
13367,,,,52.0,Bachelors,Exec-managerial,Female,<=50K
13368,,,,27.0,Bachelors,Prof-specialty,Female,<=50K
13369,,,,20.0,HS-grad,Machine-op-inspct,Male,<=50K
13371,,,,31.0,Some-college,Machine-op-inspct,Male,<=50K
13372,,,,25.0,HS-grad,Adm-clerical,Female,<=50K
13373,,,,19.0,Some-college,Handlers-cleaners,Male,<=50K
13374,,,,33.0,Some-college,Craft-repair,Male,<=50K
13375,,,,23.0,Bachelors,Other-service,Male,<=50K
13376,,,,34.0,Masters,Prof-specialty,Female,<=50K
13377,,,,42.0,Bachelors,Prof-specialty,Male,>50K
13378,,,,37.0,Masters,Exec-managerial,Female,<=50K
13379,,,,25.0,Bachelors,Exec-managerial,Female,<=50K
13380,,,,40.0,Assoc-voc,Craft-repair,Male,<=50K
13381,,,,33.0,Bachelors,Sales,Female,<=50K
13382,,,,31.0,Some-college,Adm-clerical,Female,<=50K
13383,,,,32.0,Bachelors,Sales,Male,<=50K
13385,,,,54.0,Bachelors,Sales,Male,>50K
13386,,,,32.0,HS-grad,Craft-repair,Male,<=50K
13387,,,,29.0,HS-grad,Transport-moving,Male,<=50K
13388,,,,26.0,Some-college,Prof-specialty,Male,<=50K
13389,,,,39.0,Some-college,Farming-fishing,Male,<=50K
13390,,,,57.0,Bachelors,Prof-specialty,Male,>50K
13391,,,,54.0,Some-college,Farming-fishing,Male,<=50K
13392,,,,57.0,10th,Machine-op-inspct,Male,<=50K
13393,,,,23.0,Bachelors,Prof-specialty,Male,<=50K
13394,,,,27.0,Some-college,Exec-managerial,Male,>50K
13395,,,,42.0,Bachelors,Exec-managerial,Male,>50K
13396,,,,31.0,10th,Craft-repair,Male,<=50K
13397,,,,49.0,Masters,Prof-specialty,Female,<=50K
13398,,,,50.0,HS-grad,Craft-repair,Male,<=50K
13399,,,,46.0,HS-grad,Adm-clerical,Female,<=50K
13400,,,,37.0,HS-grad,Sales,Male,<=50K
13401,,,,26.0,HS-grad,Craft-repair,Male,<=50K
13402,,,,27.0,Bachelors,Adm-clerical,Female,<=50K
13403,,,,24.0,Some-college,Exec-managerial,Male,<=50K
13404,,,,24.0,HS-grad,Craft-repair,Male,<=50K
13405,,,,29.0,HS-grad,Sales,Female,<=50K
13406,,,,47.0,Bachelors,Prof-specialty,Male,>50K
13407,,,,33.0,Some-college,Sales,Male,<=50K
13408,,,,26.0,Assoc-acdm,Prof-specialty,Female,<=50K
13409,,,,20.0,Some-college,Craft-repair,Male,<=50K
13410,,,,25.0,Assoc-voc,Prof-specialty,Female,>50K
13411,,,,57.0,Bachelors,Adm-clerical,Male,<=50K
13412,,,,36.0,HS-grad,Transport-moving,Male,<=50K
13413,,,,25.0,Masters,Exec-managerial,Male,<=50K
13414,,,,46.0,Bachelors,Machine-op-inspct,Male,>50K
13415,,,,39.0,HS-grad,Adm-clerical,Male,<=50K
13416,,,,29.0,Some-college,Craft-repair,Male,>50K
13417,,,,18.0,11th,Exec-managerial,Female,<=50K
13418,,,,46.0,Assoc-voc,Tech-support,Male,<=50K
13419,,,,61.0,Bachelors,Sales,Male,>50K
13420,,,,41.0,HS-grad,Sales,Female,<=50K
13421,,,,50.0,Some-college,Machine-op-inspct,Female,<=50K
13422,,,,53.0,Bachelors,Exec-managerial,Male,>50K
13423,,,,36.0,Bachelors,Protective-serv,Male,<=50K
13424,,,,38.0,Some-college,Adm-clerical,Female,<=50K
13425,,,,75.0,HS-grad,Sales,Male,<=50K
13426,,,,26.0,Assoc-voc,Adm-clerical,Female,>50K
13427,,,,44.0,Bachelors,Exec-managerial,Male,>50K
13428,,,,25.0,HS-grad,Adm-clerical,Female,<=50K
13429,,,,31.0,Some-college,Sales,Female,<=50K
13430,,,,49.0,12th,Transport-moving,Male,<=50K
13431,,,,34.0,HS-grad,Machine-op-inspct,Male,<=50K
13432,,,,31.0,HS-grad,Prof-specialty,Male,<=50K
13433,,,,47.0,Some-college,Craft-repair,Male,<=50K
13434,,,,38.0,Bachelors,Exec-managerial,Male,>50K
13435,,,,18.0,HS-grad,Craft-repair,Female,<=50K
13436,,,,47.0,9th,Other-service,Female,<=50K
13437,,,,42.0,HS-grad,Craft-repair,Male,<=50K
13438,,,,29.0,Bachelors,Sales,Male,<=50K
13439,,,,38.0,Some-college,Protective-serv,Male,<=50K
13440,,,,22.0,Some-college,Sales,Female,<=50K
13441,,,,32.0,HS-grad,Craft-repair,Male,<=50K
13442,,,,20.0,Some-college,Adm-clerical,Male,<=50K
13443,,,,41.0,Prof-school,Sales,Male,<=50K
13444,,,,46.0,HS-grad,Transport-moving,Male,>50K
13445,,,,44.0,HS-grad,Adm-clerical,Female,<=50K
13446,,,,35.0,Bachelors,Adm-clerical,Female,<=50K
13448,,,,60.0,HS-grad,Craft-repair,Male,>50K
13449,,,,36.0,9th,Craft-repair,Male,<=50K
13450,,,,30.0,Some-college,Craft-repair,Male,<=50K
13451,,,,40.0,Doctorate,Prof-specialty,Male,>50K
13452,,,,21.0,Some-college,Adm-clerical,Female,<=50K
13453,,,,25.0,Bachelors,Prof-specialty,Female,<=50K
13454,,,,56.0,Masters,Prof-specialty,Male,<=50K
13455,,,,42.0,Some-college,Exec-managerial,Male,>50K
13456,,,,26.0,7th-8th,Handlers-cleaners,Male,<=50K
13457,,,,66.0,HS-grad,Adm-clerical,Female,>50K
13458,,,,48.0,7th-8th,Craft-repair,Male,<=50K
13459,,,,35.0,Some-college,Sales,Male,<=50K
13460,,,,41.0,Masters,Prof-specialty,Male,>50K
13461,,,,19.0,Some-college,Sales,Female,<=50K
13462,,,,55.0,HS-grad,Sales,Male,<=50K
13463,,,,42.0,Bachelors,Craft-repair,Male,>50K
13464,,,,45.0,Some-college,Transport-moving,Male,<=50K
13465,,,,29.0,Bachelors,Handlers-cleaners,Male,<=50K
13466,,,,42.0,Doctorate,Prof-specialty,Male,>50K
13467,,,,65.0,HS-grad,Sales,Female,<=50K
13468,,,,30.0,Assoc-acdm,Other-service,Male,<=50K
13469,,,,43.0,Some-college,Craft-repair,Male,<=50K
13470,,,,61.0,7th-8th,Machine-op-inspct,Male,<=50K
13471,,,,22.0,Some-college,Other-service,Female,<=50K
13472,,,,23.0,11th,Other-service,Female,<=50K
13473,,,,34.0,HS-grad,Machine-op-inspct,Male,<=50K
13474,,,,51.0,HS-grad,Prof-specialty,Female,<=50K
13475,,,,21.0,Some-college,Adm-clerical,Female,<=50K
13476,,,,31.0,Assoc-acdm,Prof-specialty,Male,<=50K
13477,,,,34.0,Assoc-acdm,Adm-clerical,Female,<=50K
13478,,,,33.0,Some-college,Exec-managerial,Female,>50K
